Transaction_ID,Date,Unit_Price,Units_Sold,Marketing_Spend,Logistics_Delay,Revenue,Customer_Score_Freq,Region_enc,Channel_enc,Product_Variant_enc,Year,Month,Day,DayOfWeek
RB04688,2024-09-30,1.1695111979288668,0.2317180835047049,-0.39850812892944176,3,0.36695102861044215,2,2,0,3,2024,9,30,0
RB00090,2023-10-10,0.20510684695451212,0.08821539547155322,-0.31943063822332496,2,0.10886401637882936,0,2,0,1,2023,10,10,1
RB01542,2024-11-14,-1.7237018549941974,0.14012062305801234,-0.05036220762449387,2,-0.0356647104708738,2,4,1,0,2024,11,14,3
RB05988,2024-11-26,0.6873090224416895,-0.13772500696362178,-0.16322722504972711,5,-0.09159445286840812,1,5,0,4,2024,11,26,1
RB02244,2023-01-02,0.20510684695451212,-0.2232159700472015,0.31058448027063146,2,-0.21103320182015195,1,5,3,1,2023,1,2,0
RB08930,2023-07-23,0.6873090224416895,-0.2700324498310666,0.26638234242082465,2,-0.23599250274989272,2,5,0,4,2023,7,23,6
RB01024,2024-05-03,1.1695111979288668,-0.057322791682636084,0.11008685107980895,3,0.03294069784385871,2,6,0,3,2024,5,3,4
RB08894,2024-04-02,0.20510684695451212,0.09025089459259082,-0.05495633778291899,3,0.11095484787032597,0,1,2,1,2024,4,2,1
RB09010,2023-05-06,0.6873090224416895,-0.06750028728782415,0.3023634481371885,4,-0.014952411008235507,2,4,1,4,2023,5,6,5
RB06516,2023-08-17,-1.7237018549941974,-0.011524061459289801,-0.08578418971953107,44,-0.15248992005824688,0,7,2,0,2023,8,17,3
RB04618,2024-09-02,0.6873090224416895,-0.037985550032778766,0.2451053595134608,3,0.01725946165763414,1,4,3,4,2024,9,2,0
RB07514,2023-08-04,0.6873090224416895,0.21746958965744162,-0.3315026563675372,4,0.2960587733518852,2,4,4,4,2023,8,4,4
RB08708,2024-08-25,0.6873090224416895,-0.25680170554432213,0.26461058464481624,2,-0.22155269776174427,1,6,0,4,2024,8,25,6
RB05648,2023-07-22,-0.2770953285326653,0.13808512393697472,-0.3178799766959247,5,0.11075883241799817,0,5,4,2,2023,7,22,5
RB08499,2024-11-03,1.1695111979288668,-0.13263625916102775,0.004997278078139421,3,-0.05409016298968767,0,4,0,3,2024,11,3,6
RB07100,2024-02-22,-1.7237018549941974,-0.07971328201404983,0.18110695890283468,2,-0.20502206128209918,2,4,1,0,2024,2,22,3
RB01947,2023-09-16,0.20510684695451212,-0.11838776531376446,-0.1765717688999948,1,-0.10335538000807654,0,1,1,1,2023,9,16,5
RB02021,2024-07-31,0.20510684695451212,-0.0919262767402755,-0.2546059786590552,2,-0.07617457061862061,1,6,3,1,2024,7,31,2
RB00616,2024-12-22,-0.2770953285326653,0.15436911690527563,0.11133479544618498,2,0.12644006860422274,2,4,4,2,2024,12,22,6
RB02771,2023-12-13,0.6873090224416895,-0.04002104915381638,-0.05048810211003426,2,0.015037953197918992,2,4,2,4,2023,12,13,2
RB05124,2024-12-21,0.6873090224416895,0.02918592096146245,0.30233927422302864,5,0.09056924082823402,0,6,4,4,2024,12,21,5
RB05068,2023-01-20,0.20510684695451212,-0.031879052669665925,-0.3447362446679812,2,-0.014495041619470623,1,2,0,1,2023,1,20,4
RB04003,2023-07-15,0.20510684695451212,-0.14586700344777223,-0.26380822725207664,3,-0.13158160514328077,1,4,1,1,2023,7,15,5
RB01962,2023-11-22,0.20510684695451212,-0.2608727037863973,-0.26098504001862083,3,-0.24971358441283922,2,6,3,1,2023,11,22,2
RB07686,2024-04-09,0.6873090224416895,-0.032896802230184735,-0.16715290573908023,3,0.022813232806922008,1,2,4,4,2024,4,9,1
RB01499,2023-08-13,1.1695111979288668,-0.03900329959329757,-0.17598466872632584,3,0.05411036669526189,0,2,2,3,2023,8,13,6
RB02581,2023-09-15,0.20510684695451212,-0.1255120122373961,-0.07820906284307852,2,-0.11067329022831468,0,5,3,1,2023,9,15,4
RB08167,2023-09-14,0.20510684695451212,0.14826261954216277,-0.18492005360404323,0,0.17054354537797936,2,7,0,1,2023,9,14,3
RB01504,2024-03-24,0.20510684695451212,-0.16011549729503552,-0.3382731178428821,2,-0.14621742558375705,2,6,2,1,2024,3,24,6
RB09341,2023-11-04,0.20510684695451212,0.12994312745282427,-0.2442629386112989,3,0.15172606195450986,1,2,4,1,2023,11,4,5
RB07292,2024-10-07,-0.2770953285326653,-0.1702929929002236,-0.3942987442699767,2,-0.1862045778586297,0,0,0,2,2024,10,7,0
RB08598,2024-04-21,-0.2770953285326653,-0.19370123279215612,-0.05048810211003426,4,-0.20874635487632753,2,1,3,2,2024,4,21,6
RB05426,2024-03-03,1.1695111979288668,0.07193140250325232,-0.21119438212567848,3,0.18230447251764778,2,6,4,3,2024,3,3,6
RB07284,2023-12-14,-1.7237018549941974,0.01799067579575558,-0.09713099043894752,3,-0.12975212758822124,1,3,3,0,2023,12,14,3
RB01085,2023-02-02,0.20510684695451212,-0.023737056185515477,-0.19210120000309272,2,-0.006131715653484183,2,2,0,1,2023,2,2,3
RB02299,2023-05-23,-1.7237018549941974,-0.052234043880042054,-0.11008155381181207,1,-0.183852392430696,2,6,0,0,2023,5,23,1
RB08164,2023-06-11,0.6873090224416895,-0.04714529607744802,0.2955010443029323,2,0.007262673588915973,1,7,3,4,2023,6,11,6
RB05819,2024-11-12,0.20510684695451212,-0.04714529607744802,0.06403024807352548,1,-0.030176277805695196,2,5,1,1,2024,11,12,1
RB05033,2023-11-12,-0.2770953285326653,0.004759931509011099,-0.0980418580921507,3,-0.017631288856715537,0,1,2,2,2023,11,12,6
RB00783,2024-06-17,1.1695111979288668,-0.336186171264789,0.16145831998859825,3,-0.2893087057830563,0,6,4,3,2024,6,17,0
RB01656,2024-01-02,-0.2770953285326653,-0.0603760403641925,-0.30918334317266255,2,-0.08035623360161383,2,5,1,2,2024,1,2,1
RB06703,2023-07-02,-0.2770953285326653,-0.2842809436783299,-0.09183758228047122,2,-0.2959732311622017,0,1,1,2,2023,7,2,6
RB07319,2023-02-05,0.6873090224416895,-0.3209199278570069,-0.42437978522925696,2,-0.2915302142427714,1,7,3,4,2023,2,5,6
RB00851,2023-03-15,-1.7237018549941974,14.160638568765087,-0.20922122033450669,3,10.765570774600613,0,3,2,0,2023,3,15,2
RB08866,2023-01-26,-0.2770953285326653,-0.00032881629358293244,-0.039894359559249346,1,-0.022531675164910718,0,2,3,2,2023,1,26,3
RB01936,2024-12-31,0.20510684695451212,-0.0013465658541017386,0.28109339146365686,1,0.016867430752978526,2,6,1,1,2024,12,31,1
RB00930,2023-08-21,-1.7237018549941974,-0.015595059701365026,-0.05048810211003426,3,-0.15562616729549178,1,4,4,0,2023,8,21,0
RB07819,2024-10-04,-0.2770953285326653,-0.09396177586131312,-0.382104226852887,3,-0.11269878323570201,2,2,1,2,2024,10,4,4
RB07942,2023-05-04,0.20510684695451212,-0.35755891203568396,-0.20901003810687424,5,-0.3490280802589282,2,6,1,1,2023,5,4,3
RB04015,2024-02-20,0.6873090224416895,-0.07869553245353102,-0.39168918381727064,3,-0.02717070753666882,0,2,1,4,2024,2,20,1
RB05578,2023-03-31,-1.7237018549941974,0.02307942359834961,-0.354702823535675,4,-0.12583181854166509,0,6,2,0,2023,3,31,4
RB08312,2023-01-12,0.20510684695451212,-0.04816304563796683,-0.28995557482011936,3,-0.0312216935514435,0,1,1,1,2023,1,12,3
RB02177-DUP,2023-01-28,0.20510684695451212,-0.06953578640886177,-0.02732107221748632,0,-0.0531754242121579,1,4,2,1,2023,1,28,5
RB03981,2024-12-03,-1.7237018549941974,-0.09599727498235072,-0.005973197269721057,4,-0.21756705023107886,2,4,4,0,2024,12,3,1
RB07223,2024-02-08,-1.7237018549941974,0.08109114854792157,0.054994093283973186,2,-0.08114029541092506,1,5,4,0,2024,2,8,3
RB04145,2023-10-14,0.20510684695451212,11.648832653404673,-0.11209437168688653,2,11.983741472333826,0,6,2,1,2023,10,14,5
RB04244,2024-06-09,0.20510684695451212,0.04038116612716932,-0.3908384793324541,2,0.05972947632865903,2,7,0,1,2024,6,9,6
RB02397-DUP,2024-12-24,-1.7237018549941974,-0.051216294319523244,-0.4161060593952858,1,-0.18306833062138478,2,6,1,0,2024,12,24,1
RB01994,2023-09-19,0.20510684695451212,0.06786040426117709,0.11436047316285619,2,0.08795570146386326,0,2,3,1,2023,9,19,1
RB07754,2024-11-16,-1.7237018549941974,0.006795430630048712,0.2720341492279969,4,-0.13837680749064477,1,6,1,0,2024,11,16,5
RB03392,2023-07-26,0.6873090224416895,-0.08683752893768147,-0.08988221140365305,5,-0.03605674137552941,0,1,3,4,2023,7,26,2
RB02505,2023-06-23,1.1695111979288668,-0.13263625916102775,0.14473160109205477,0,-0.05409016298968767,1,1,4,3,2023,6,23,4
RB05253,2023-08-01,0.20510684695451212,-0.10515702102701997,-0.04362338953116712,1,-0.08976497531334858,0,3,2,1,2023,8,1,1
RB04663,2023-11-17,-1.7237018549941974,-0.11126351839013282,0.14629597927861324,1,-0.22932797737074728,0,3,2,0,2023,11,17,4
RB00510,2024-08-24,0.20510684695451212,-0.1723284920212612,0.1953380606836391,3,-0.1587624145327367,1,3,1,1,2024,8,24,5
RB04395,2023-12-19,0.6873090224416895,-0.2669792011495102,-0.3765411030004698,2,-0.23266024006032002,2,2,1,4,2023,12,19,1
RB02448,2024-10-17,-1.7237018549941974,-0.13060076003999013,-0.2890918327186773,3,-0.24422515174766063,1,3,2,0,2024,10,17,3
RB01448,2023-10-12,1.1695111979288668,-0.024754805746034284,-0.05048810211003426,2,0.0705756646907977,2,7,4,3,2023,10,12,3
RB07193,2024-07-25,1.1695111979288668,0.01799067579575558,0.009654966617614056,5,0.1199715586774051,0,1,0,3,2024,7,25,3
RB07129,2023-10-08,0.20510684695451212,-0.3026004357676684,-0.2685391165765635,3,-0.2925756299885197,0,4,1,1,2023,10,8,6
RB02698,2023-06-06,0.20510684695451212,-0.204896477957863,0.07812092385859233,2,-0.19221571839668247,1,7,2,1,2023,6,6,1
RB06723,2023-11-29,-1.7237018549941974,-0.043074297835372796,-0.008255051796203781,2,-0.17679583614689495,1,2,1,0,2023,11,29,2
RB01349,2024-03-26,0.20510684695451212,-0.13670725740310297,-0.3309971771062844,4,-0.12217286343154603,2,7,1,1,2024,3,26,1
RB09209,2023-03-09,0.6873090224416895,-0.18759473542904329,-0.021268766124598375,3,-0.14602141013142925,1,3,3,4,2023,3,9,3
RB09094,2024-07-09,-1.7237018549941974,-0.13365400872154656,-0.13928622247854425,0,-0.24657733717559432,0,1,4,0,2024,7,9,1
RB02732,2023-12-06,-1.7237018549941974,-0.13467175828206537,-0.2383323169402493,1,-0.24736139898490556,0,4,1,0,2023,12,6,2
RB05560,2024-04-30,-1.7237018549941974,-0.3372039208253078,-0.11452683784709561,3,-0.40338969903784005,1,2,2,0,2024,4,30,1
RB00347,2023-11-26,-0.2770953285326653,0.15742236558683204,-0.1973303707379869,2,0.12938030038913984,2,4,2,2,2023,11,26,6
RB03009,2023-08-17,-0.2770953285326653,-0.016612809261883833,-0.19569510051102706,3,-0.03821291135113529,1,6,4,2,2023,8,17,3
RB07028,2023-03-31,1.1695111979288668,-0.2374644638944648,0.22757845689652464,1,-0.17522771252827252,2,4,2,3,2023,3,31,4
RB06076,2024-11-23,0.6873090224416895,-0.04205654827485399,-0.057005009103713665,5,0.012816444738203843,2,7,0,4,2024,11,23,5
RB02091,2024-04-22,-0.2770953285326653,-0.00948856233825219,-0.014842443404765104,3,-0.03135237051966204,2,1,1,2,2024,4,22,0
RB06593,2024-08-30,1.1695111979288668,-0.026790304867071894,0.28789115044881153,2,0.068223479262864,0,7,3,3,2024,8,30,4
RB03619,2024-11-19,0.20510684695451212,-0.33109742346219495,0.29577347616700345,1,-0.3218472708694723,0,5,4,1,2024,11,19,1
RB09442,2024-08-17,-0.2770953285326653,0.0851621467899968,-0.38646463057159797,2,0.0597948148127683,1,7,3,2,2024,8,17,5
RB04567,2024-11-18,-1.7237018549941974,-0.02577255530655309,-0.08322433518020991,4,-0.16346678538860407,1,1,4,0,2024,11,18,0
RB05926,2024-10-16,0.20510684695451212,-0.029843553548628315,0.12739605266079979,5,-0.012404210127974012,1,5,1,1,2024,10,16,2
RB07437,2023-07-08,-1.7237018549941974,0.02613267227990603,-0.07233629559580472,2,-0.1234796331137314,1,4,3,0,2023,7,8,5
RB04885,2023-05-16,-0.2770953285326653,-0.13161850960050894,0.21945629335582545,2,-0.14896164191634634,0,6,4,2,2023,5,16,1
RB06587,2023-06-13,0.6873090224416895,0.06887815382169589,-0.40570720205135136,0,0.13388865579267942,1,1,1,4,2023,6,13,1
RB07667,2024-06-25,0.20510684695451212,-0.15299125037140388,-0.04077670742608417,1,-0.1388995153635189,0,5,1,1,2024,6,25,1
RB08600,2024-10-23,1.1695111979288668,-0.2863164427993675,0.24836734403146987,3,-0.23168016279868098,0,4,2,3,2024,10,23,2
RB06185,2024-08-15,0.6873090224416895,-0.19370123279215612,-0.03382765776467063,2,-0.1526859355105747,0,2,2,4,2024,8,15,3
RB05234,2023-12-26,0.20510684695451212,-0.04816304563796683,0.13058198441515997,3,-0.0312216935514435,1,2,3,1,2023,12,26,1
RB00929,2023-08-10,-0.2770953285326653,0.07294915206377112,-0.2092255662067152,2,0.048033887673099865,1,2,1,2,2023,8,10,3
RB00545,2024-03-26,0.20510684695451212,-0.09905052366390714,11.954311757610542,2,-0.08349248083885875,0,4,4,1,2024,3,26,1
RB08516,2023-06-02,-0.2770953285326653,-0.02577255530655309,-0.2325679248811753,0,-0.04703360670588661,2,2,4,2,2023,6,2,4
RB07425,2023-04-21,1.1695111979288668,-0.08276653069560624,-0.31075749957169013,2,0.0035383799946876373,1,6,1,3,2023,4,21,4
RB03731,2024-02-05,1.1695111979288668,-0.15197350081088506,0.2551356325707106,0,-0.07643592455505768,2,4,2,3,2024,2,5,0
RB02610,2024-01-28,0.6873090224416895,-0.19675448147371255,-0.08339110802621166,3,-0.1560181982001474,2,2,3,4,2024,1,28,6
RB03309,2024-07-26,1.1695111979288668,-0.07055353596938056,0.30230192688373675,1,0.017651492562289754,1,2,0,3,2024,7,26,4
RB04936,2024-05-01,0.6873090224416895,-0.26494370202847256,0.021677414656947887,3,-0.23043873160060485,0,7,3,4,2024,5,1,2
RB08923-DUP,2023-02-17,-0.2770953285326653,-0.06444703860626773,0.015834661089614125,2,-0.08427654264816997,2,4,3,2,2023,2,17,4
RB01934,2024-09-14,1.1695111979288668,0.0037421819484922928,-0.25194195899523625,2,0.1035062606818693,2,7,0,3,2024,9,14,5
RB07641,2024-07-25,-0.2770953285326653,-0.1550267494924415,-0.08817116003005723,1,-0.17150341893404417,1,2,1,2,2024,7,25,3
RB02866,2023-01-02,0.20510684695451212,0.011884178432642743,0.16682791671923003,4,0.03045783544770649,1,7,3,1,2023,1,2,0
RB05212,2023-02-27,1.1695111979288668,-0.15197350081088506,-0.4231867074995134,3,-0.07643592455505768,1,2,1,3,2023,2,27,0
RB03352,2023-04-29,1.1695111979288668,0.10958813624244815,-0.29067114984095244,0,0.22581990293442097,1,7,4,3,2023,4,29,5
RB09065,2023-01-10,0.6873090224416895,0.024097173158868418,0.19708238514133133,2,0.08501546967894615,1,6,4,4,2023,1,10,1
RB06730,2024-02-04,-1.7237018549941974,0.04343441480872574,-0.05048810211003426,1,-0.11015058235544052,0,1,4,0,2024,2,4,6
RB03401,2023-06-15,0.6873090224416895,-0.10515702102701997,0.000955752732728166,3,-0.05605031751296574,1,3,1,4,2023,6,15,3
RB07700,2024-10-01,1.1695111979288668,-0.2191449718051263,-0.20830111770286042,3,-0.15405804367686932,2,5,3,3,2024,10,1,1
RB03667,2023-05-28,0.20510684695451212,-0.06750028728782415,-0.1573666805680398,1,-0.05108459272066129,0,6,0,1,2023,5,28,6
RB07606,2023-01-31,0.6873090224416895,-0.14586700344777223,0.049101362186241504,3,-0.1004804867072687,1,2,1,4,2023,1,31,1
RB01392,2023-01-27,0.6873090224416895,-0.22118047092616389,-0.2712938563227351,2,-0.1826762997167292,1,7,3,4,2023,1,27,4
RB02728,2024-02-06,1.1695111979288668,0.00170668282745468,0.15474557712852266,2,0.1011540752539356,1,5,3,3,2024,2,6,1
RB03189,2024-07-04,0.6873090224416895,0.11060588580296696,0.1779321634460089,2,0.17942957921683994,2,0,4,4,2024,7,4,3
RB01142,2024-08-21,0.20510684695451212,-0.15299125037140388,0.30319473200557323,2,-0.1388995153635189,0,2,2,1,2024,8,21,2
RB09319,2024-06-24,-0.2770953285326653,-0.17334624158178,0.05257805995305253,1,-0.18914480964354682,2,6,3,2,2024,6,24,0
RB05110,2023-09-25,1.1695111979288668,-0.14790250256880985,0.25293689285021564,2,-0.07173155369919032,0,5,3,3,2023,9,25,0
RB08148,2023-07-15,-0.2770953285326653,-0.28122769499677347,0.2606626313603945,4,-0.2930329993772846,1,7,2,2,2023,7,15,5
RB08197,2023-04-22,0.20510684695451212,-0.03493230135122235,-0.40209863422471326,2,-0.017631288856715537,0,4,1,1,2023,4,22,5
RB02265,2023-09-29,-1.7237018549941974,-0.18759473542904329,0.054710117696848165,3,-0.28813261306908944,1,7,3,0,2023,9,29,4
RB04375,2023-01-24,0.6873090224416895,-0.03493230135122235,-0.142227834729682,3,0.020591724347206863,0,5,1,4,2023,1,24,1
RB01680,2023-08-21,-1.7237018549941974,-0.08174878113508743,-0.09073671852665205,1,-0.20659018490072165,1,1,0,0,2023,8,21,0
RB07935,2024-07-26,1.1695111979288668,-0.3433104181884207,-0.12477725649340796,4,-0.29754135478082416,0,5,4,3,2024,7,26,4
RB09133,2023-04-18,-0.2770953285326653,0.08414439722947799,-0.3284164080569598,3,0.05881473755112926,1,4,4,2,2023,4,18,1
RB02873,2024-10-17,-1.7237018549941974,-0.1407782556451782,-0.00286684930017927,3,-0.2520657698407729,1,4,4,0,2024,10,17,3
RB08296,2024-03-07,1.1695111979288668,0.1360496248159371,0.2502025243800214,5,0.25639831349755887,2,3,1,3,2024,3,7,3
RB04625,2024-04-02,1.1695111979288668,-0.2038787283973442,0.28553120603108206,3,-0.13641665296736669,1,4,4,3,2024,4,2,1
RB01920,2023-02-08,-0.2770953285326653,-0.21405622400253224,-0.0717771719744781,1,-0.22834790010910824,1,0,4,2,2023,2,8,2
RB00233,2023-11-22,1.1695111979288668,-0.07258903509041818,0.20295202879295524,1,0.015299307134356068,2,1,4,3,2023,11,22,2
RB09115,2024-02-04,-1.7237018549941974,-0.15400899993192269,-0.3619460344222023,1,-0.2622585733618189,1,4,4,0,2024,2,4,6
RB04350,2024-09-04,-1.7237018549941974,-0.19370123279215612,0.058626970833277676,3,-0.29283698392495683,0,5,1,0,2024,9,4,2
RB05166,2024-05-10,-0.2770953285326653,-0.10312152190598237,0.06474935411552805,5,-0.12151947859045334,2,2,4,2,2024,5,10,4
RB06716,2024-12-31,0.20510684695451212,0.12180113096867382,0.26944957754048987,1,0.14336273598852342,2,6,0,1,2024,12,31,1
RB08831,2024-07-13,-0.2770953285326653,-0.0013465658541017386,-0.3910731564317138,2,-0.023511752426549754,0,2,3,2,2024,7,13,5
RB08320,2024-11-02,-0.2770953285326653,0.04343441480872574,-0.34417467649353733,3,0.019611647085567827,0,2,2,2,2024,11,2,5
RB07211,2024-12-18,-0.2770953285326653,0.005777681069529905,-0.34037651999180285,4,-0.0166512115950765,2,1,3,2,2024,12,18,2
RB08525,2024-08-08,1.1695111979288668,-0.11329901751117043,-0.3198342611046907,5,-0.031744401424317656,1,5,3,3,2024,8,8,3
RB00519,2023-11-16,-1.7237018549941974,-0.24153546213654,0.18376391652431479,1,-0.32968788896258455,2,7,4,0,2023,11,16,3
RB06400,2023-09-26,-1.7237018549941974,-0.0033820649751393514,-0.1830293275763267,3,-0.14621742558375705,1,7,3,0,2023,9,26,1
RB08242,2024-09-28,0.6873090224416895,-0.062411539485230115,-0.041624424123757366,1,-0.009398639858947636,2,3,2,4,2024,9,28,5
RB00023,2024-09-19,1.1695111979288668,-0.07360678465093698,-0.2303314303958689,2,0.014123214420389225,1,6,3,3,2024,9,19,3
RB06781,2024-02-16,-1.7237018549941974,-0.16622199465814835,-0.12526956232952866,0,-0.27166731507355363,1,5,4,0,2024,2,16,4
RB05352,2024-07-18,-0.2770953285326653,-0.34839916599101467,-0.15826301671104576,3,-0.357718098645461,1,1,4,2,2024,7,18,3
RB02020,2023-03-24,-0.2770953285326653,-0.12652976179791492,-0.1454329154834609,2,-0.14406125560815117,2,3,0,2,2023,3,24,4
RB05414,2024-04-08,-0.2770953285326653,-0.19777223103423136,-0.035933640275215104,31,-0.21266666392288366,1,1,3,2,2024,4,8,0
RB03201,2024-10-05,0.6873090224416895,0.05055866173235738,-0.32460195453444335,1,0.11389507965524308,1,5,4,4,2024,10,5,5
RB09264,2024-01-29,-1.7237018549941974,-0.020683807503959057,-0.35084423224854083,5,-0.15954647634204794,1,6,2,0,2024,1,29,0
RB08521,2023-04-09,0.6873090224416895,-0.13670725740310297,0.2888874416526133,3,-0.09048369863855053,1,4,0,4,2023,4,9,6
RB02510,2023-03-26,0.20510684695451212,-0.008470812777733382,0.22814504998570964,2,0.00954952053274039,2,4,3,1,2023,3,26,6
RB07760,2023-10-26,0.20510684695451212,-0.20998522576045703,-0.09588779937029954,3,-0.19744279712542398,1,6,0,1,2023,10,26,3
RB02576,2024-10-04,-0.2770953285326653,-0.17843498938437402,-0.35897114908696814,1,-0.194045195951742,0,3,4,2,2024,10,4,4
RB03156,2024-09-28,-0.2770953285326653,0.0027244323879734864,-0.14496614164656524,1,-0.01959144337999361,2,2,1,2,2024,9,28,5
RB03212-DUP,2023-04-11,1.1695111979288668,-0.0929440263007943,-0.09266642159573868,2,-0.008222547144980793,2,0,3,3,2023,4,11,1
RB03558,2024-11-05,1.1695111979288668,-0.05528729256159847,-0.019212353718932186,1,0.0352928832717924,2,4,2,3,2024,11,5,1
RB02410,2023-02-13,-0.2770953285326653,0.04241666524820693,-0.35796141284102123,3,0.01863156982392879,2,4,3,2,2023,2,13,0
RB00282,2023-09-21,-0.2770953285326653,-0.0603760403641925,0.23123170572180654,2,-0.08035623360161383,1,6,0,2,2023,9,21,3
RB01241,2024-04-04,-1.7237018549941974,0.1177301327265986,-0.3235954776926529,0,-0.05291407027572083,2,4,0,0,2024,4,4,3
RB08804,2023-02-09,-0.2770953285326653,-0.11635226619272684,0.3137941785136319,1,-0.1342604829917608,2,2,3,2,2023,2,9,3
RB03026,2023-05-12,0.20510684695451212,0.02307942359834961,-0.13607054866125706,3,0.04195740865093784,1,5,1,1,2023,5,12,4
RB00255,2024-02-14,0.20510684695451212,-0.17843498938437402,-0.3666273536418108,2,-0.16503490900722653,0,5,2,1,2024,2,14,2
RB04231,2024-06-13,-0.2770953285326653,-0.057322791682636084,-0.10772826401090188,5,-0.07741600181669672,1,2,3,2,2024,6,13,3
RB08297,2024-12-18,0.6873090224416895,0.12790762833178665,0.3117452355758242,2,0.1983124011244187,1,4,4,4,2024,12,18,2
RB07217,2024-07-12,-0.2770953285326653,0.11976563184763621,-0.36792011481533704,2,0.09311744170849552,2,3,1,2,2024,7,12,4
RB01099,2023-12-04,-1.7237018549941974,-0.04002104915381638,0.1828751856576737,5,-0.17444365071896129,2,5,2,0,2023,12,4,0
RB00283,2023-09-23,-0.2770953285326653,-0.13263625916102775,0.12781991100963638,4,-0.14994171917798538,1,4,2,2,2023,9,23,5
